# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  1.34680600000000e+01  -1.74070182579795e+00  -6.63848255046581e-01
  1.35666620000000e+01  -1.61153037082831e+00  -6.59567887665498e-01
  1.38666620000000e+01  -1.24639767671866e+00  -7.01514117359342e-01
  1.39643500000000e+01  -1.15726153565140e+00  -7.51844338994176e-01
  1.42643500000000e+01  -8.94458973374609e-01  -9.51348262803081e-01
  1.43620380000000e+01  -8.28941530849622e-01  -1.05311479630928e+00
  1.46620380000000e+01  -6.30759567314929e-01  -1.40891351785337e+00
  1.47576330000000e+01  -5.80648984392119e-01  -1.56084606351508e+00
  1.47576330000000e+01  -5.80648984392119e-01  -1.56084606351508e+00
  1.48135130000000e+01  -5.51356873154852e-01  -1.64965814209217e+00
  1.48896490000000e+01  -5.11446633692421e-01  -1.77066380448560e+00
  1.51396490000000e+01  -1.06834176528559e+00  -1.76882772442836e+00
  1.51396490000000e+01  -1.06834176528559e+00  -1.76882772442836e+00
  1.51396490000000e+01  -1.06834176528559e+00  -1.76882772442836e+00
  1.53896490000000e+01  -1.47533353855035e+00  -1.38831606507320e+00
  1.54657850000000e+01  -1.39191706075706e+00  -1.39943952793822e+00
  1.55643870000000e+01  -1.28388627974186e+00  -1.41384527141589e+00
  1.58643870000000e+01  -9.81393588744761e-01  -1.57364816241084e+00
  1.60396990000000e+01  -8.46292824913413e-01  -1.77399973210779e+00
  1.61116990000000e+01  -7.90807433178351e-01  -1.85628339220053e+00
  1.62276990000000e+01  -7.01414302049641e-01  -1.98885151123885e+00
  1.62276990000000e+01  -7.01414302049641e-01  -1.98885151123885e+00
  1.63016990000000e+01  -6.44387649433050e-01  -2.07342082855640e+00
  1.63016990000000e+01  -6.44387649433050e-01  -2.07342082855640e+00
  1.63926990000000e+01  -5.74260279323459e-01  -2.17741823228473e+00
  1.63926990000000e+01  -5.74260279323459e-01  -2.17741823228473e+00
  1.64916990000000e+01  -4.97967865687749e-01  -2.29055826491226e+00
  1.65636990000000e+01  -4.42482473952688e-01  -2.37284192500501e+00
  1.67390110000000e+01  -3.07381710121340e-01  -2.57319349470195e+00
  1.70390110000000e+01  -8.12912843672037e-02  -3.07174339439183e+00
  1.71346060000000e+01  -1.27823001318403e-02  -3.30732661899185e+00
  1.71346060000000e+01  -1.27823001318403e-02  -3.30732661899185e+00
  1.71904860000000e+01   2.72645855742333e-02  -3.44503665184554e+00
  1.72666220000000e+01   8.18281090194306e-02  -3.63266533941441e+00
  1.75166220000000e+01  -1.12114030314001e+00  -3.87156275317089e+00
  1.75166220000000e+01  -1.12114030314001e+00  -3.87156275317089e+00
  1.75166220000000e+01  -1.12114030314001e+00  -3.87156275317089e+00
  1.77666220000000e+01  -2.20097995782087e+00  -3.29096443654496e+00
  1.78427580000000e+01  -2.11042648072925e+00  -3.23898900193560e+00
  1.79413600000000e+01  -1.99315273443068e+00  -3.17167680004224e+00
  1.82413600000000e+01  -1.62210223572362e+00  -3.02959908998897e+00
  1.83390480000000e+01  -1.52834508146548e+00  -3.03974839632709e+00
  1.86390480000000e+01  -1.22665080073104e+00  -3.11688376037287e+00
  1.87367360000000e+01  -1.14761714889555e+00  -3.19541079952189e+00
  1.90367360000000e+01  -8.93371669471658e-01  -3.47400275596433e+00
  1.91323310000000e+01  -8.25357172164959e-01  -3.61513438230474e+00
  1.91323310000000e+01  -8.25357172164959e-01  -3.61513438230474e+00
  1.91882110000000e+01  -7.85599338496897e-01  -3.69763278996102e+00
  1.92643470000000e+01  -7.31429645867128e-01  -3.81003613221797e+00
  1.95143470000000e+01  -1.70060274613933e+00  -3.65485171845734e+00
  1.95143470000000e+01  -1.70060274613933e+00  -3.65485171845734e+00
  1.95143470000000e+01  -1.70060274613933e+00  -3.65485171845734e+00
