%eval_id interface           X001           X002           X003           X004           X005           X006           X007           X008           X009           X010           X011           X012           X013           X014           X015           X016           X017           X018           X019           X020           X021           X022           X023           X024           X025           X026           X027           X028           X029           X030           X031           X032           X033           X034           X035           X036           X037           X038           X039           X040           Y001           Y002           Y003           Y004           Y005           Y006           Y007           Y008           Y009           Y010           Y011           Y012           Y013           Y014           Y015           Y016           Y017           Y018           Y019           Y020           Y021           Y022           Y023           Y024           Y025           Y026           Y027           Y028           Y029           Y030           Y031           Y032           Y033           Y034           Y035           Y036           Y037           Y038           Y039           Y040         obj_fn 
62           NO_ID 4.119213561e-05 3.50032835e-05 -8.240363439e-05 -8.405293065e-05 2.698433015e-05 5.26712697e-05 0.0002040169177 6.394597221e-05 -8.950024869e-05 2.22986313e-05 -7.185954737e-05 -0.0002708070321 -0.0001663284498 -0.0001517698657 -0.0001559921456 -0.0001160073431 -9.373194115e-05 -8.473570455e-05 -7.654680183e-05 -9.0253338e-05 -4.867575313e-05 -6.486276635e-05 -1.348253298e-05 -1.7875171e-06 -5.559384993e-06 -3.233227854e-05 -2.015652548e-05 -1.056234052e-05 -1.193785922e-05 -4.077489791e-05 -4.71911494e-05 -2.428597721e-05 -3.543139727e-05 -2.54856368e-05 -1.679601059e-05 -2.602682065e-05 3.919396331e-05 -2.16479776e-05 -3.530404481e-05 0.0001790478544 6.419751555e-05 8.389793473e-05 6.192425257e-05 5.389966236e-05 -3.840207657e-05 -0.000131029894 0.000122433099 6.75451961e-05 0.0002544243739 0.0002474344621 0.0001570351566 4.200060207e-05 5.036891152e-05 -5.238280913e-05 -2.640735971e-05 4.694826267e-05 -3.702991266e-05 2.202501708e-06 5.007845976e-05 -1.404210748e-05 1.722475882e-05 3.015731964e-06 2.606354045e-06 -5.89737396e-06 -7.488529364e-08 -9.099440053e-06 -1.06070554e-05 -1.955653682e-05 -3.600505583e-05 4.047510471e-07 -2.582930194e-05 9.693586462e-07 2.874643783e-05 3.473603359e-05 5.390268884e-05 8.953701174e-05 8.341031458e-06 -2.457304308e-05 -6.46885934e-05  -1.812751e-05    19.08521428 
63           NO_ID 4.341819227e-05 3.472875572e-05 -8.237426111e-05 -8.323411222e-05 2.599291717e-05 5.380270679e-05 0.000202653416 6.818608837e-05 -9.063750698e-05 2.425765617e-05 -6.916359742e-05 -0.0002721463798 -0.0001646829162 -0.0001493029704 -0.0001568464971 -0.0001157990272 -9.208381649e-05 -8.479621463e-05 -7.792740024e-05 -9.173358485e-05 -5.032902596e-05 -6.50212034e-05 -1.466117935e-05 -4.150920823e-06 -5.968055027e-06 -3.262341109e-05 -2.120439569e-05 -1.123487637e-05 -1.30176487e-05 -4.119807922e-05 -4.70374245e-05 -2.556575774e-05 -3.553357244e-05 -2.320285519e-05 -1.806232432e-05 -2.999568006e-05 4.002684663e-05 -1.941561417e-05 -3.943847428e-05 0.0001854671921 6.742428205e-05 8.221105003e-05 6.135553075e-05 5.498025748e-05 -3.535499095e-05 -0.0001354070135 0.0001217952788 7.242294123e-05 0.0002558112866 0.000252785939 0.0001594946457 4.15532312e-05 5.274305748e-05 -5.169155555e-05 -2.640331493e-05 5.108917248e-05 -3.371770297e-05 2.734474102e-06 5.070124645e-05 -1.285616009e-05 1.869051068e-05 3.708208708e-06 2.216928675e-06 -5.888677211e-06 8.378824493e-07 -8.609580053e-06 -1.042069933e-05 -1.89885123e-05 -3.483568555e-05 1.186199641e-06 -2.618419323e-05 1.014126809e-06 2.912908134e-05 3.303612448e-05 5.259280301e-05 9.278452783e-05 1.396730759e-05 -2.373501605e-05 -6.570588168e-05  -1.812751e-05    19.07633539 
64           NO_ID 4.332071716e-05 3.474077681e-05 -8.237554731e-05 -8.326996684e-05 2.60363294e-05 5.375316314e-05 0.0002027131213 6.800042113e-05 -9.058770844e-05 2.417187391e-05 -6.928164834e-05 -0.0002720877321 -0.0001647549712 -0.0001494109915 -0.0001568090865 -0.000115808149 -9.215598497e-05 -8.4793565e-05 -7.786694626e-05 -9.166876744e-05 -5.025663204e-05 -6.501426572e-05 -1.460956849e-05 -4.047431523e-06 -5.950160084e-06 -3.261066291e-05 -2.115851129e-05 -1.12054272e-05 -1.297036661e-05 -4.117954885e-05 -4.704415584e-05 -2.55097184e-05 -3.552909837e-05 -2.330281419e-05 -1.800687466e-05 -2.982189068e-05 3.999037613e-05 -1.951336545e-05 -3.925743487e-05 0.0001851861005 6.728298761e-05 8.228491575e-05 6.138043408e-05 5.493294011e-05 -3.548841748e-05 -0.0001352153471 0.0001218232079 7.220935334e-05 0.0002557505561 0.0002525516073 0.000159386949 4.157282079e-05 5.26390978e-05 -5.172182433e-05 -2.640349204e-05 5.090784931e-05 -3.386273881e-05 2.711179965e-06 5.067397572e-05 -1.290809064e-05 1.862632798e-05 3.677886366e-06 2.233980928e-06 -5.889058026e-06 7.979139521e-07 -8.631030163e-06 -1.042885953e-05 -1.90133851e-05 -3.488689023e-05 1.151981379e-06 -2.616865316e-05 1.012166489e-06 2.911232606e-05 3.311056051e-05 5.265016062e-05 9.26423248e-05 1.372094283e-05 -2.377171178e-05 -6.566133641e-05  -1.812751e-05    19.07632679 
65           NO_ID 4.446595261e-05 3.455512113e-05 -8.255668299e-05 -8.299248654e-05 2.544975243e-05 5.45158787e-05 0.000202331115 6.956661343e-05 -9.084238602e-05 2.461563817e-05 -6.861650441e-05 -0.000272591543 -0.0001641786897 -0.0001487713853 -0.0001572203705 -0.0001154025182 -9.136822303e-05 -8.481892292e-05 -7.809932842e-05 -9.182833024e-05 -5.073865374e-05 -6.521003928e-05 -1.503046729e-05 -4.862193173e-06 -6.281959081e-06 -3.293832943e-05 -2.153446442e-05 -1.120341324e-05 -1.327591314e-05 -4.13479887e-05 -4.678229885e-05 -2.570826312e-05 -3.55357427e-05 -2.271794327e-05 -1.863710307e-05 -3.13221657e-05 4.015614761e-05 -1.896894146e-05 -4.106975043e-05 0.0001876502767 6.861418459e-05 8.169776186e-05 6.148454903e-05 5.505210838e-05 -3.456369548e-05 -0.00013675792 0.0001214471864 7.442096531e-05 0.0002564102884 0.0002544588026 0.0001604824816 4.155097866e-05 5.325737967e-05 -5.167103399e-05 -2.640790776e-05 5.226615574e-05 -3.298410382e-05 2.757202969e-06 5.112145129e-05 -1.237624638e-05 1.916272276e-05 4.200007308e-06 2.392912253e-06 -5.840792614e-06 9.422369807e-07 -8.534833865e-06 -1.039921167e-05 -1.9042242e-05 -3.47252974e-05 1.432851873e-06 -2.602085538e-05 1.190101013e-06 2.930914479e-05 3.268952341e-05 5.245486782e-05 9.396880185e-05 1.562170673e-05 -2.366185296e-05 -6.610666752e-05  -1.812751e-05    19.07179843 
66           NO_ID 4.445910573e-05 3.455623108e-05 -8.255560006e-05 -8.299414548e-05 2.545325933e-05 5.451131874e-05 0.0002023333989 6.955724982e-05 -9.084086341e-05 2.461298509e-05 -6.862048103e-05 -0.000272588531 -0.0001641821351 -0.0001487752092 -0.0001572179116 -0.0001154049433 -9.137293273e-05 -8.481877131e-05 -7.80979391e-05 -9.182737628e-05 -5.073577194e-05 -6.520886883e-05 -1.502795091e-05 -4.857322054e-06 -6.279975393e-06 -3.293637045e-05 -2.153221675e-05 -1.120342528e-05 -1.32740864e-05 -4.134698167e-05 -4.678386438e-05 -2.57070761e-05 -3.553570298e-05 -2.272143996e-05 -1.86333352e-05 -3.131319618e-05 4.015515653e-05 -1.897219634e-05 -4.105891536e-05 0.0001876355445 6.860622592e-05 8.170127221e-05 6.148392657e-05 5.505139592e-05 -3.456922401e-05 -0.0001367486976 0.0001214494345 7.440774301e-05 0.0002564063441 0.0002544474003 0.0001604759319 4.155110924e-05 5.325368322e-05 -5.167133764e-05 -2.640788136e-05 5.225803499e-05 -3.298935681e-05 2.756927817e-06 5.111877602e-05 -1.237942605e-05 1.915951588e-05 4.196885766e-06 2.39196207e-06 -5.841081172e-06 9.413741338e-07 -8.535408982e-06 -1.039938893e-05 -1.904206947e-05 -3.472626349e-05 1.431172666e-06 -2.6021739e-05 1.189037217e-06 2.930796809e-05 3.269204062e-05 5.245603539e-05 9.39608714e-05 1.561034286e-05 -2.366250976e-05 -6.610400507e-05  -1.812751e-05    19.07179802 
67           NO_ID 4.445422104e-05 3.455702295e-05 -8.255482747e-05 -8.2995329e-05 2.545576121e-05 5.450806559e-05 0.0002023350282 6.955056965e-05 -9.083977715e-05 2.461109234e-05 -6.862331802e-05 -0.0002725863821 -0.0001641845931 -0.0001487779373 -0.0001572161574 -0.0001154066734 -9.137629272e-05 -8.481866316e-05 -7.809694794e-05 -9.182669571e-05 -5.0733716e-05 -6.520803381e-05 -1.502615568e-05 -4.853846908e-06 -6.278560194e-06 -3.293497288e-05 -2.153061323e-05 -1.120343387e-05 -1.327278318e-05 -4.134626323e-05 -4.678498126e-05 -2.570622926e-05 -3.553567464e-05 -2.272393457e-05 -1.863064713e-05 -3.130679716e-05 4.015444948e-05 -1.897451844e-05 -4.105118541e-05 0.0001876250342 6.860054806e-05 8.170377655e-05 6.148348249e-05 5.505088764e-05 -3.457316816e-05 -0.0001367421182 0.0001214510383 7.439830997e-05 0.0002564035302 0.0002544392657 0.0001604712592 4.155120241e-05 5.32510461e-05 -5.167155428e-05 -2.640786252e-05 5.22522415e-05 -3.299310439e-05 2.756731518e-06 5.111686743e-05 -1.238169449e-05 1.915722804e-05  4.1946588e-06 2.391284191e-06 -5.841287035e-06 9.407585628e-07 -8.535819281e-06 -1.039951538e-05 -1.904194639e-05 -3.472695272e-05 1.429974688e-06 -2.602236939e-05 1.188278285e-06 2.930712861e-05 3.269383644e-05 5.245686836e-05 9.395521367e-05 1.560223566e-05 -2.366297833e-05 -6.610210563e-05  -1.812751e-05    19.07179794 
68           NO_ID 4.594854947e-05 3.419633766e-05 -8.280433395e-05 -8.270250848e-05 2.475893698e-05 5.556961677e-05 0.0002017696731 7.144649532e-05 -9.12765773e-05 2.497832148e-05 -6.782045671e-05 -0.0002731524071 -0.0001635400056 -0.0001479825316 -0.0001575120126 -0.0001147824783 -9.04485115e-05 -8.48209218e-05 -7.826663946e-05 -9.208375904e-05 -5.152680833e-05 -6.545096628e-05 -1.546276259e-05 -5.903562159e-06 -6.712182816e-06 -3.3151524e-05 -2.174376254e-05 -1.116062356e-05 -1.369506778e-05 -4.149198372e-05 -4.638792261e-05 -2.606929181e-05 -3.581586798e-05 -2.211385329e-05 -1.933561441e-05 -3.312927656e-05 4.023239983e-05 -1.831780907e-05 -4.303925467e-05 0.000190877685 7.025306148e-05 8.10683482e-05 6.16629656e-05 5.502846997e-05 -3.344438968e-05 -0.0001386034926 0.0001210939693 7.717180373e-05 0.000257115646 0.0002567356663 0.0001617727741 4.132683636e-05 5.383710382e-05 -5.1602891e-05 -2.640883414e-05 5.382576185e-05 -3.187464769e-05 3.029530856e-06 5.175336322e-05 -1.1772635e-05 1.985477209e-05 4.885767237e-06 2.434563276e-06 -6.025964633e-06 1.086570499e-06 -8.384964913e-06 -1.043895688e-05 -1.912773033e-05 -3.437508316e-05 2.039334028e-06 -2.575270114e-05 1.372927854e-06 2.959518415e-05 3.226975373e-05 5.212588891e-05 9.528200675e-05 1.771917158e-05 -2.351904243e-05 -6.659118452e-05  -1.812751e-05    19.06221705 
69           NO_ID 5.075603179e-05 3.303595811e-05 -8.36070343e-05 -8.176046022e-05 2.251714724e-05 5.898478871e-05 0.0001999508393 7.754597712e-05 -9.268182995e-05 2.615975358e-05 -6.523752954e-05 -0.0002749733958 -0.0001614662695 -0.0001454235902 -0.000158463824 -0.0001127743477 -8.746369796e-05 -8.482818821e-05 -7.881256295e-05 -9.291077094e-05 -5.407830721e-05 -6.623251706e-05 -1.686739355e-05 -9.280656092e-06 -8.10721287e-06 -3.384820194e-05 -2.242949636e-05 -1.102289628e-05 -1.505362168e-05 -4.196078873e-05 -4.51105244e-05 -2.723731935e-05 -3.671729263e-05 -2.015112882e-05 -2.160360157e-05 -3.89924705e-05  4.0483178e-05 -1.620507496e-05 -4.943517644e-05 0.0002013419584 7.556944898e-05 7.902407837e-05 6.224039011e-05 5.49563489e-05 -2.981293727e-05 -0.0001445918176 0.0001199452238 8.609455583e-05 0.0002594066309 0.0002641235372 0.000165959946 4.060501661e-05 5.572254081e-05 -5.138199077e-05 -2.641195998e-05 5.888801662e-05 -2.827640204e-05  3.9071679e-06 5.380106718e-05 -9.813197826e-06 2.209887761e-05 7.109168399e-06 2.57379869e-06 -6.620100607e-06 1.555669717e-06 -7.899643422e-06 -1.056584618e-05 -1.940371034e-05 -3.324306516e-05 3.999735884e-06 -2.488513727e-05 1.966973657e-06 3.052190272e-05 3.090541502e-05 5.10610776e-05 9.955050226e-05 2.452967701e-05 -2.30559787e-05 -6.816462584e-05  -1.812751e-05    19.04952829 
70           NO_ID 5.048723616e-05 3.310083718e-05 -8.356215377e-05 -8.181313196e-05 2.264249004e-05 5.879383985e-05 0.0002000525338 7.72049433e-05 -9.260325956e-05 2.609369743e-05 -6.538194599e-05 -0.0002748715808 -0.0001615822161 -0.0001455666656 -0.0001584106064 -0.0001128866262 -8.763058465e-05 -8.482778193e-05 -7.878203931e-05 -9.28645311e-05 -5.393564797e-05 -6.618881904e-05 -1.678885792e-05 -9.091836242e-06 -8.029214043e-06 -3.380924933e-05 -2.239115566e-05 -1.103059688e-05 -1.497766231e-05 -4.193457694e-05 -4.518194621e-05 -2.717201267e-05 -3.666689224e-05 -2.026086853e-05 -2.147679402e-05 -3.866464799e-05 4.046915651e-05 -1.632320201e-05 -4.907756809e-05 0.0002007568806 7.527219948e-05 7.913837745e-05 6.220810519e-05 5.496038133e-05 -3.001597879e-05 -0.0001442569988 0.0001200094524 8.559566751e-05 0.0002592785375 0.000263710467 0.0001657258331 4.064537494e-05 5.561712238e-05 -5.139434173e-05 -2.641178521e-05 5.860497617e-05 -2.847758691e-05 3.858097516e-06 5.368657609e-05 -9.922753746e-06 2.197340533e-05 6.984853742e-06 2.566013768e-06 -6.586881316e-06 1.529441473e-06 -7.926778684e-06 -1.055875155e-05 -1.938827976e-05 -3.330635847e-05 3.890126027e-06 -2.493364444e-05 1.933759408e-06 3.04700881e-05 3.098169783e-05 5.112061326e-05 9.931184242e-05 2.414888849e-05 -2.308186949e-05 -6.80766517e-05  -1.812751e-05    19.04950749 
71           NO_ID 5.21869123e-05 3.21358206e-05 -8.426391765e-05 -8.081402684e-05 2.222843743e-05 6.006581725e-05 0.0001986242192 7.90036853e-05 -9.34669693e-05 2.654027529e-05 -6.442003246e-05 -0.0002751205123 -0.0001599892388 -0.0001441350278 -0.0001582996425 -0.000111747904 -8.671999938e-05 -8.535018251e-05 -7.890446876e-05 -9.315649418e-05 -5.519142969e-05 -6.588170398e-05 -1.631722487e-05 -9.74625419e-06 -8.178917016e-06 -3.344095565e-05 -2.208049417e-05 -1.101188856e-05 -1.598876183e-05 -4.245147074e-05 -4.46736475e-05 -2.804762586e-05 -3.786615727e-05 -1.969139191e-05 -2.202157911e-05 -4.093926536e-05 4.016755309e-05 -1.53815226e-05 -5.103471774e-05 0.0002059320158 7.809343648e-05 7.813988871e-05 6.186661002e-05 5.455134976e-05 -2.834946557e-05 -0.0001459235169 0.0001197107718 8.921115147e-05 0.0002595123387 0.0002655892798 0.0001667214866 3.999254525e-05 5.650751394e-05 -5.065948744e-05 -2.546764679e-05 6.123127031e-05 -2.674688943e-05 4.472136184e-06 5.425894219e-05 -9.949736986e-06 2.211552007e-05 7.752710274e-06 2.351072945e-06 -7.140887623e-06 2.215851303e-06 -7.032412272e-06 -1.025092355e-05 -1.938561839e-05 -3.249399596e-05 5.222309192e-06 -2.454019558e-05 1.861800096e-06 3.081760453e-05 3.072725883e-05 5.048419506e-05 0.0001002677718 2.656011607e-05 -2.271748594e-05 -6.856075557e-05  -1.812751e-05    19.08674783 
72           NO_ID 5.071203187e-05 3.297320605e-05 -8.365496763e-05 -8.168099235e-05 2.258772828e-05 5.896206899e-05 0.0001998636278 7.744284126e-05 -9.271749206e-05 2.615276091e-05 -6.525472526e-05 -0.0002749045039 -0.0001613715322 -0.0001453773201 -0.0001583959305 -0.0001127360211 -8.75101525e-05 -8.489687357e-05 -7.879823158e-05 -9.290314554e-05 -5.410173511e-05 -6.614820063e-05 -1.672648069e-05 -9.17838823e-06 -8.049013454e-06 -3.376053956e-05 -2.23500682e-05 -1.102812256e-05 -1.511138828e-05 -4.200294026e-05 -4.511471965e-05 -2.728781949e-05 -3.682550459e-05 -2.018555071e-05 -2.154884619e-05 -3.896548426e-05 4.042926705e-05 -1.61986574e-05 -4.933641673e-05 0.0002014413335 7.564533055e-05 7.900631936e-05 6.216293973e-05 5.490628364e-05 -2.979556914e-05 -0.0001444774091 0.0001199699495 8.607384407e-05 0.0002593094596 0.000263958955 0.0001658575162 4.055903302e-05 5.573488376e-05 -5.12971514e-05 -2.628691538e-05 5.895232449e-05 -2.824868838e-05 3.939309022e-06 5.376227607e-05 -9.926322495e-06 2.199220114e-05 7.086408886e-06 2.537586132e-06 -6.660153065e-06 1.620224642e-06 -7.8084916e-06 -1.051803885e-05 -1.938792777e-05 -3.319891706e-05 4.066317865e-06 -2.48816077e-05 1.924242216e-06 3.051604991e-05 3.094804625e-05 5.103644188e-05 9.94382717e-05 2.446779255e-05 -2.303367686e-05 -6.814067829e-05  -1.812751e-05    19.04861594 
73           NO_ID 5.071340979e-05 3.297242371e-05 -8.365553655e-05 -8.168018238e-05 2.258739261e-05 5.896310018e-05 0.0001998624699 7.74442995e-05 -9.271819226e-05 2.615312295e-05 -6.525394544e-05 -0.0002749047058 -0.0001613702407 -0.0001453761594 -0.0001583958406 -0.000112735098 -8.750941429e-05 -8.489729708e-05 -7.879833084e-05 -9.290338224e-05 -5.410275317e-05 -6.614795165e-05 -1.672609834e-05 -9.178918765e-06 -8.049134818e-06 -3.376024098e-05 -2.234981635e-05 -1.102810739e-05 -1.511220797e-05 -4.200335931e-05 -4.511430758e-05 -2.728852935e-05 -3.682647683e-05 -2.018508904e-05 -2.154928785e-05 -3.896732829e-05 4.042902254e-05 -1.619789398e-05 -4.933800338e-05 0.000201445529 7.564761772e-05 7.900550988e-05 6.216266288e-05 5.490595204e-05 -2.97942181e-05 -0.0001444787602 0.0001199697074 8.607677514e-05 0.0002593096491 0.0002639604781 0.0001658583234 4.055850377e-05 5.57356056e-05 -5.129655565e-05 -2.628614997e-05 5.895445362e-05 -2.824728531e-05 3.939806822e-06 5.376274009e-05 -9.92634437e-06 2.199231635e-05 7.087031386e-06 2.53741188e-06 -6.660602196e-06 1.620781113e-06 -7.807766539e-06 -1.051778929e-05 -1.938792562e-05 -3.319825848e-05 4.067397863e-06 -2.488128873e-05 1.924183878e-06 3.051633165e-05 3.094783997e-05 5.103592594e-05 9.943904667e-05 2.446974732e-05 -2.303338146e-05 -6.814107075e-05  -1.812751e-05    19.04861595 
74           NO_ID 5.207205674e-05 3.22276927e-05 -8.4493354e-05 -8.043327459e-05 2.222947614e-05 5.991979259e-05 0.0001986731112 7.879486716e-05 -9.31563396e-05 2.682469535e-05 -6.464758845e-05 -0.0002750751417 -0.000159504247 -0.0001441691384 -0.0001587255277 -0.0001117148199 -8.66046447e-05 -8.565206543e-05 -7.897784897e-05 -9.269679782e-05 -5.465145114e-05 -6.569623846e-05 -1.607510939e-05 -9.272328078e-06 -8.058300346e-06 -3.382145719e-05 -2.24976398e-05 -1.096158442e-05 -1.599958087e-05 -4.276797834e-05 -4.472922697e-05 -2.770646552e-05 -3.747189301e-05 -1.967031238e-05 -2.216367651e-05 -4.09922421e-05 4.022911132e-05 -1.550411642e-05 -5.162501127e-05 0.0002058291284 7.845056371e-05 7.786027185e-05 6.16862347e-05 5.465750993e-05 -2.837740453e-05 -0.0001456508178 0.0001194072632 8.936697306e-05 0.0002595976429 0.0002652049865 0.0001666737007 4.047295081e-05 5.686802106e-05 -5.053557519e-05 -2.507631795e-05 6.163269886e-05 -2.696817458e-05 3.886949642e-06 5.406487474e-05 -1.011539711e-05 2.168228541e-05 7.757831602e-06 2.863962929e-06 -6.578373198e-06 2.386095221e-06 -6.87729861e-06 -9.920045948e-06 -1.937150794e-05 -3.294590421e-05 4.737678403e-06 -2.456265584e-05 1.93306599e-06 3.072505147e-05 3.075325096e-05 5.084521685e-05 0.0001008522811 2.689431413e-05 -2.280369909e-05 -6.87050136e-05  -1.812751e-05    19.03914062 
75           NO_ID 5.445721918e-05 3.092023834e-05 -8.59636857e-05 -7.824507229e-05 2.160118648e-05 6.159941361e-05 0.0001965852262 8.116600129e-05 -9.392597456e-05 2.800310967e-05 -6.358281386e-05  -0.0002753744 -0.0001562294698 -0.0001420502731 -0.0001593035632 -0.0001099238741 -8.501659787e-05 -8.697649361e-05 -7.929285544e-05 -9.233491263e-05 -5.561552322e-05 -6.490360356e-05 -1.493275795e-05 -9.437076387e-06 -8.074587362e-06 -3.392829232e-05 -2.275644554e-05 -1.084489225e-05 -1.755726093e-05 -4.410967447e-05 -4.405316384e-05 -2.844067177e-05 -3.860550565e-05 -1.876670603e-05 -2.324194368e-05 -4.454669669e-05 3.987808544e-05 -1.428605556e-05 -5.563866564e-05 0.0002135242843 8.337028019e-05 7.585037518e-05 6.085020666e-05 5.422121958e-05 -2.589027871e-05 -0.0001477086995 0.0001184204443 9.51423436e-05 0.0002601030484 0.0002673902315 0.0001681050956 4.032198294e-05 5.885527629e-05 -4.919995039e-05 -2.295321595e-05 6.633344251e-05 -2.472245577e-05 3.795123654e-06 5.459556135e-05 -1.044698934e-05 2.113876641e-05 8.935348482e-06 3.436350753e-06 -6.434950625e-06 3.72925135e-06 -5.244206015e-06 -8.871307626e-06 -1.934271143e-05 -3.250217944e-05 5.91508624e-06 -2.40032896e-05 1.948540807e-06 3.109159084e-05 3.041162603e-05 5.050985331e-05 0.0001033321196 3.114985995e-05 -2.240037238e-05 -6.969472446e-05  -1.812751e-05    19.03290676 
76           NO_ID 5.436553806e-05 3.097049441e-05 -8.590716894e-05 -7.832918263e-05 2.162533674e-05 6.153485217e-05 0.0001966654805 8.107485939e-05 -9.389639125e-05 2.795781366e-05 -6.362374178e-05 -0.0002753628971 -0.0001563553461 -0.0001421317183 -0.0001592813446 -0.0001099927147 -8.507763937e-05 -8.69255851e-05 -7.928074719e-05 -9.234882281e-05 -5.557846612e-05 -6.493407094e-05 -1.497666777e-05 -9.430743775e-06 -8.07396132e-06 -3.392418578e-05 -2.274649754e-05 -1.084937767e-05 -1.749738666e-05 -4.405810222e-05 -4.407915043e-05 -2.841245027e-05 -3.856193173e-05 -1.880143894e-05 -2.320049714e-05 -4.441007021e-05 3.989157821e-05 -1.433287551e-05 -5.548438838e-05 0.0002132284972 8.318117563e-05 7.592763179e-05 6.088234199e-05 5.423798975e-05 -2.598587911e-05 -0.0001476295984 0.0001184583758 9.492034933e-05 0.0002600836216 0.0002673062348 0.0001680500755 4.032778586e-05 5.877888997e-05 -4.925128927e-05 -2.303482396e-05 6.615275485e-05 -2.480877694e-05 3.798653271e-06 5.457516276e-05 -1.043424357e-05 2.115965825e-05 8.890086969e-06 3.414349252e-06 -6.440463516e-06 3.677622979e-06 -5.306978993e-06 -8.911619135e-06 -1.934381831e-05 -3.251923538e-05 5.869828918e-06 -2.402479058e-05 1.947945985e-06 3.107750176e-05 3.042475744e-05 5.052274404e-05 0.0001032367994 3.098628485e-05 -2.241587549e-05 -6.965668186e-05  -1.812751e-05    19.03290196 
77           NO_ID 5.521173232e-05 3.073798091e-05 -8.659209494e-05 -7.754035054e-05 2.15069934e-05 6.203114975e-05 0.000196172299 8.186775714e-05 -9.426418452e-05 2.872793606e-05 -6.338400825e-05 -0.0002758604677 -0.0001549222619 -0.0001412088834 -0.0001598175743 -0.0001094062795 -8.423537261e-05 -8.728452699e-05 -7.934773556e-05 -9.193507108e-05 -5.547337302e-05 -6.44102016e-05 -1.45863188e-05 -9.486333862e-06 -7.997388106e-06 -3.42039704e-05 -2.326285096e-05 -1.081804476e-05 -1.796653866e-05 -4.458325218e-05 -4.37763427e-05 -2.846832337e-05 -3.868954902e-05 -1.834780833e-05 -2.373644638e-05 -4.596873448e-05 3.971844207e-05 -1.394354465e-05 -5.752597472e-05 0.0002162464651 8.521844471e-05 7.527975126e-05 6.038570435e-05 5.429774607e-05 -2.510045452e-05 -0.0001485352543 0.0001181591161 9.730590894e-05 0.0002606964088 0.0002682640222 0.0001685427153 4.053171524e-05 5.996808831e-05 -4.871011927e-05 -2.232672519e-05 6.810622082e-05 -2.401926794e-05 3.298044785e-06 5.457459365e-05 -1.047373367e-05 2.101865774e-05 9.437750681e-06 3.956526568e-06 -5.902524537e-06 4.324049694e-06 -4.798559832e-06 -8.544193083e-06 -1.936174447e-05 -3.259801096e-05 5.980813944e-06 -2.383696754e-05 2.096384081e-06 3.132449561e-05 3.038007956e-05 5.060958131e-05 0.0001045943652 3.293142401e-05 -2.230452756e-05 -7.015921752e-05  -1.812751e-05    19.04300496 
78           NO_ID 5.455630871e-05 3.091807529e-05 -8.606158239e-05 -7.815134403e-05 2.159865677e-05 6.16467402e-05 0.000196554295 8.125361458e-05 -9.397930857e-05 2.813143425e-05 -6.356969494e-05 -0.0002754750721 -0.0001560322638 -0.0001419236694 -0.0001594022351 -0.0001098605055 -8.488775416e-05 -8.700650692e-05 -7.929584941e-05 -9.225554436e-05 -5.555477336e-05 -6.481596698e-05 -1.488866537e-05 -9.443276307e-06 -8.056698237e-06 -3.398726195e-05 -2.286290707e-05 -1.084231381e-05 -1.760315485e-05 -4.417649489e-05 -4.40108838e-05 -2.842504661e-05 -3.859070247e-05 -1.869916999e-05 -2.332132446e-05 -4.476146398e-05 3.985254546e-05 -1.424510264e-05 -5.594465474e-05 0.0002139088843 8.364046867e-05 7.578157007e-05 6.077037729e-05 5.425146154e-05 -2.578626416e-05 -0.0001478337744 0.000118390909 9.545816289e-05 0.0002602217717 0.0002675221636 0.0001681611389 4.037376081e-05 5.904698932e-05 -4.912928495e-05 -2.287518631e-05 6.659315486e-05 -2.463078573e-05 3.685793365e-06 5.457503446e-05 -1.044314643e-05 2.112787032e-05 9.013555262e-06 3.536580662e-06 -6.31918762e-06 3.823356941e-06 -5.192358206e-06 -8.828784603e-06 -1.934785968e-05 -3.253699498e-05 5.894849987e-06 -2.398244673e-05 1.981410678e-06 3.11331854e-05 3.041468502e-05 5.054232111e-05 0.0001035428564 3.142480762e-05 -2.239077261e-05 -6.976997624e-05  -1.812751e-05     19.0319602 
