%eval_id interface           X001           X002           X003           X004           X005           X006           X007           X008           X009           X010           X011           X012           X013           X014           X015           X016           X017           X018           X019           X020           X021           X022           X023           X024           X025           X026           X027           X028           X029           X030           X031           X032           X033           X034           X035           X036           X037           X038           X039           X040           X041           X042           X043           X044           X045           X046           X047           X048           X049           X050           X051           X052           X053           X054           X055           X056           X057           X058           X059           X060           Y001           Y002           Y003           Y004           Y005           Y006           Y007           Y008           Y009           Y010           Y011           Y012           Y013           Y014           Y015           Y016           Y017           Y018           Y019           Y020           Y021           Y022           Y023           Y024           Y025           Y026           Y027           Y028           Y029           Y030           Y031           Y032           Y033           Y034           Y035           Y036           Y037           Y038           Y039           Y040           Y041           Y042           Y043           Y044           Y045           Y046           Y047           Y048           Y049           Y050           Y051           Y052           Y053           Y054           Y055           Y056           Y057           Y058           Y059           Y060         obj_fn 
36           NO_ID 5.524645098e-05 8.78813467e-05 -8.426668066e-05 -0.0001025266174 4.44312144e-05 7.028681008e-05 0.0002099017059 1.314476634e-05 -0.00010502659 3.343420645e-05 -9.015373389e-05 -0.0002153922018 -0.0001936024237 -0.0001514495868 -0.0001865404003 -8.455532389e-05 -8.38384636e-05 -9.321634583e-05 -3.489618402e-05 -7.030975037e-05 -1.454224884e-05 -3.662167571e-05 -4.743239265e-06 1.14121812e-05 -5.411935777e-06 -2.447899643e-06 6.125979161e-06 -7.202892782e-06 -1.084477874e-06 -1.756461783e-05 -1.103960526e-05 -1.188098667e-05 1.78475506e-05 -6.364129487e-05 -2.306657552e-05 -1.161375906e-06 -2.569252463e-05 2.012032921e-05 -8.727766787e-05 -2.002199688e-05 -8.120028119e-06 3.12117058e-05 -1.166942759e-05 -3.354194837e-06 2.113852738e-05 9.562260544e-06 -2.209747612e-05 2.252613424e-06 4.546383829e-05 -7.452235742e-05 -6.186126386e-05 8.148209355e-05 0.0002855441673 0.0002626499885 0.0001349255379 -1.667443218e-05 -8.419582802e-05 -5.123792259e-05 1.975415243e-05 2.648253044e-05 -1.761521301e-06 0.0001159709963 7.373363724e-05 7.25542913e-06 -7.402599621e-05 -0.0001472336177 7.029086457e-05 3.526112069e-05 0.0002517040004 0.0002306318618 9.100828574e-05 3.654797579e-05 5.597497502e-05 -5.010199908e-05 -3.13717342e-05 -1.792771862e-05 -9.882040347e-06 2.00507169e-05 -3.134625554e-05 -2.308167454e-05 -8.006903469e-06 -5.843806098e-05 1.622018448e-05 -2.519508539e-06 -2.988470656e-05 4.363781404e-05 3.29733516e-05 3.785747754e-05 -2.326997063e-05 2.004316964e-05 2.037697498e-05 -4.609588067e-05 2.904965068e-05 2.178659097e-07 -2.36296381e-05 1.321928643e-05 -2.777595277e-06 -3.92766059e-05 -2.870911597e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    13.22326997 
37           NO_ID 4.546094116e-05 7.099540648e-05 -0.0001059355262 -6.702624438e-05 5.587773688e-05 6.46969538e-05 0.0002203970734 9.278592461e-06 -0.0001257673743 2.952989367e-05 -9.855203927e-05 -0.0002499347277 -0.0002370307971 -0.0001997244321 -0.0002313401488 -0.0001302875334 -0.0001402017361 -0.0001566189441 -8.429254937e-05 -0.0001088449451 -5.437167039e-05 -6.934146688e-05 -3.124754731e-05 3.143238706e-07 1.895992214e-06 -7.900088692e-06 -8.133087517e-06 -8.582942548e-07 1.116785951e-05 -9.587940822e-06 -1.227843906e-05 -2.514254582e-05 -1.567238637e-06 -7.448010517e-05 -3.576009101e-05 -2.760579881e-05 -5.606756458e-05 -1.953634307e-06 -9.688872371e-05 -1.746894191e-05 6.393307422e-07 2.081641291e-05 -2.989227342e-05 7.192634223e-06 2.540023629e-05 1.268583934e-05 -1.662035046e-05 -1.015037104e-05 4.340559495e-05 -8.882072134e-05 -6.997632817e-05 0.0001097654518 0.0004761032837 0.0004517453106 0.0002046732212 -3.790074696e-05 -0.0001466403198 -5.832044472e-05 6.166949568e-05 3.764844148e-05 3.985437573e-05 7.710072044e-05 4.719470627e-05 2.999223643e-05 -7.076802477e-05 -0.0001584807408 8.022199363e-05 4.425632189e-05 0.0002842607587 0.0002829189547 0.0001238294792 5.155843226e-05 7.059650064e-05 -2.25164512e-05 2.046576713e-06 -3.281007226e-06 -2.551740711e-06 3.224603479e-05 -2.411974548e-05 -2.72030361e-05 -2.274081059e-05 -7.194882676e-05 2.051026598e-05 1.018670612e-05 -3.875303173e-05 2.205885767e-05 2.301422848e-05 4.351364019e-05 -1.867313951e-05 1.949838375e-05 2.340036206e-05 -2.965245232e-05 6.314050995e-05 2.871163861e-05 -1.921341438e-05 -1.784875064e-06 -2.075930115e-05 -4.653137104e-05 -3.109052087e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    12.32749482 
38           NO_ID 4.370565497e-05 6.322316916e-05 -0.0001160659427 -5.083008397e-05 5.760365538e-05 6.428092765e-05 0.0002256866236 8.807931646e-06 -0.0001302297898 2.788345973e-05 -0.0001046425098 -0.0002642652579 -0.0002518614114 -0.0002206146846 -0.0002544675594 -0.0001468690151 -0.0001571236375 -0.000180917711 -0.0001043506485 -0.0001181260053 -6.23355233e-05 -8.333528996e-05 -4.539768215e-05 -4.49962963e-06 2.648399885e-06 -1.915372243e-05 -2.497394557e-05 -2.045597637e-06 1.646341672e-05 -8.14712309e-06 -1.39477522e-05 -2.491523958e-05 2.279713225e-06 -7.08921275e-05 -3.958356102e-05 -3.742986988e-05 -6.286983534e-05 -7.979263237e-06 -0.0001073327607 -2.812976978e-05 -2.873780182e-06 2.892313211e-05 -2.469803814e-05 1.158449878e-06 2.613174207e-05 1.932353197e-05 -8.503193001e-06 -2.161404404e-05 3.824627178e-05 -9.12545104e-05 -7.384926636e-05 0.0001173731476 0.0005667775433 0.0005381377529 0.0002364906877 -4.645832951e-05 -0.0001706454266 -5.936628519e-05 7.904882381e-05 4.191705796e-05 5.882416503e-05 5.854317499e-05 3.864584066e-05 3.855811436e-05 -7.02794537e-05 -0.0001625705269 8.039741468e-05  5.1574843e-05 0.0002992210013 0.0003034515118 0.0001397999995 6.28937483e-05 7.687423024e-05 -1.509043571e-05 1.458804571e-05 4.795610412e-06 -3.444009106e-06 2.901800489e-05 -2.104790416e-05 -2.535319522e-05 -2.880876896e-05 -7.656551508e-05 2.960906813e-05 2.514694968e-05 -4.042803178e-05 1.251401196e-05 2.105888162e-05 4.626944966e-05 -2.326408446e-05 8.216444359e-06 1.895378208e-05 -2.382697003e-05 7.443920124e-05 3.688493006e-05 -1.473841194e-05 3.345393005e-06 -1.701538111e-05 -4.705231036e-05 -3.365212752e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05     27.5112157 
39           NO_ID 4.539129181e-05 7.06870059e-05 -0.0001063374988 -6.638358448e-05 5.594622093e-05 6.468044598e-05 0.0002206069615 9.259916749e-06 -0.0001259444419 2.946456355e-05 -9.879370773e-05 -0.0002505033598 -0.0002376192725 -0.0002005533525 -0.0002322578391 -0.0001309454828 -0.0001408731932 -0.0001575831136 -8.50884501e-05 -0.0001092132154 -5.468767423e-05 -6.989673854e-05 -3.180902138e-05 1.233073104e-07 1.925847576e-06 -8.346630273e-06 -8.801328865e-06 -9.054061781e-07 1.137798599e-05 -9.530769508e-06 -1.234467702e-05 -2.513352636e-05 -1.414592478e-06 -7.433773504e-05 -3.591180541e-05 -2.799561568e-05 -5.633747711e-05 -2.192729868e-06 -9.730314068e-05 -1.78919611e-05 4.999313142e-07 2.113808565e-05 -2.968616737e-05 6.953199185e-06 2.542926227e-05 1.294922145e-05 -1.629826353e-05 -1.060524693e-05 4.32008742e-05 -8.891729353e-05 -7.013000547e-05 0.0001100673234 0.0004797012173 0.0004551733427 0.0002059357309 -3.824030985e-05 -0.0001475928368 -5.836194343e-05 6.235910339e-05 3.781781919e-05 4.060709258e-05 7.636436134e-05 4.685548926e-05 3.033212848e-05 -7.074863838e-05 -0.0001586430226 8.02289543e-05 4.454671912e-05 0.0002848543777 0.0002837336818 0.0001244631858 5.200821497e-05 7.084559949e-05 -2.222178863e-05 2.544219299e-06 -2.960528908e-06 -2.587145714e-06 3.211794731e-05 -2.399785553e-05 -2.712963484e-05 -2.298158577e-05 -7.213201588e-05 2.087130435e-05 1.078032512e-05 -3.881949535e-05 2.168012041e-05 2.293664077e-05 4.362299008e-05 -1.885530714e-05 1.905071901e-05 2.322392279e-05 -2.942129854e-05 6.35888394e-05 2.903595292e-05 -1.903584732e-05 -1.581307215e-06 -2.061074327e-05 -4.655204179e-05 -3.119216483e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    12.30150356 
40           NO_ID 4.539122875e-05 7.068672667e-05 -0.0001063378628 -6.63830026e-05 5.594628293e-05 6.468043103e-05 0.0002206071515 9.259899839e-06 -0.0001259446023 2.94645044e-05 -9.879392654e-05 -0.0002505038746 -0.0002376198053 -0.0002005541031 -0.00023225867 -0.0001309460785 -0.0001408738012 -0.0001575839865 -8.508917073e-05 -0.0001092135489 -5.468796035e-05 -6.98972413e-05 -3.180952976e-05 1.231343583e-07 1.925874608e-06 -8.347034585e-06 -8.801933911e-06 -9.054488346e-07 1.137817625e-05 -9.530717743e-06 -1.234473699e-05 -2.51335182e-05 -1.414454267e-06 -7.433760614e-05 -3.591194278e-05 -2.799596863e-05 -5.633772149e-05 -2.192946352e-06 -9.730351591e-05 -1.789234411e-05 4.998050978e-07 2.11383769e-05 -2.968598075e-05 6.952982393e-06 2.542928855e-05 1.294945992e-05 -1.629797191e-05 -1.060565878e-05 4.320068884e-05 -8.891738097e-05 -7.013014461e-05 0.0001100675967 0.000479704475 0.0004551764465 0.000205936874 -3.82406173e-05 -0.0001475936993 -5.836198101e-05 6.235972778e-05 3.781797255e-05 4.060777411e-05 7.636369461e-05 4.685518212e-05 3.033243623e-05 -7.074862083e-05 -0.0001586431695 8.02289606e-05 4.454698205e-05 0.0002848549151 0.0002837344194 0.0001244637595 5.200862222e-05 7.084582504e-05 -2.222152183e-05 2.544669879e-06 -2.960238738e-06 -2.587177771e-06 3.211783134e-05 -2.399774516e-05 -2.712956838e-05 -2.298180378e-05 -7.213218174e-05 2.087163124e-05 1.07808626e-05 -3.881955552e-05 2.167977749e-05 2.293657052e-05 4.362308908e-05 -1.885547208e-05 1.905031368e-05 2.322376304e-05 -2.942108924e-05 6.358924533e-05 2.903624656e-05 -1.903568654e-05 -1.581122899e-06 -2.061060876e-05 -4.655206051e-05 -3.119225686e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    12.30150356 
41           NO_ID 5.04163995e-05 5.310888293e-05 -0.0001145663739 -5.478678636e-05 5.79204478e-05 7.235211272e-05 0.0002154058152 1.097855019e-05 -0.0001373669053 1.874985525e-05 -0.000101317459 -0.0002584102303 -0.0002492691305 -0.0002117244119 -0.0002389564674 -0.000136012685 -0.0001495633453 -0.0001705757989 -9.67622631e-05 -0.0001194189441 -6.760692029e-05 -8.015767764e-05 -4.360859969e-05 -1.173989717e-05 -7.261279443e-07 -1.271724469e-05 -2.054966325e-05 -1.047797987e-05 9.802692201e-06 -5.713162845e-06 -1.307573799e-05 -3.154035853e-05 -1.859753754e-06 -6.036282577e-05 -2.772232091e-05 -3.321193958e-05 -5.927294273e-05 4.071564365e-06 -9.208967158e-05 -2.661274044e-05 -7.690835839e-06 2.951579368e-05 -1.879782842e-05 -7.13601901e-07 1.986124416e-05 1.791728909e-05 -6.896692385e-06 -1.4876957e-05 4.256408135e-05 -9.137473991e-05 -7.450138084e-05 0.0001170281254 0.0005728622913 0.0005388808801 0.0002439013731 -3.952957933e-05 -0.0001636575097 -5.833698658e-05 7.483936976e-05 4.037383552e-05 5.843522742e-05 6.346725489e-05 4.258978146e-05 2.729040321e-05 -6.708982692e-05 -0.0001623608356 8.556244034e-05 5.552869927e-05 0.0002889758208 0.0002993875588 0.0001354886129 4.937734943e-05 6.698706534e-05 -1.875942565e-05 9.879070381e-06 3.403688728e-06 1.852311957e-06 3.769243064e-05 -1.747855584e-05 -2.388560574e-05 -2.269978058e-05 -7.477461432e-05 2.111397549e-05 1.727375035e-05 -3.556719901e-05 1.710051743e-05 1.881204465e-05 4.712067267e-05 -1.43151938e-05 1.434772798e-05 1.150785968e-05 -3.259489847e-05 7.098454581e-05 3.236416092e-05 -2.535232522e-05 -5.265657084e-06 -1.108437801e-05 -3.74482065e-05 -2.994394053e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    11.67859263 
42           NO_ID 5.108944535e-05 5.075452888e-05 -0.0001156685215 -5.323355063e-05 5.818486903e-05 7.337962969e-05 0.0002147091913 1.120873812e-05 -0.0001388967912 1.731476363e-05 -0.0001016554817 -0.0002594692497 -0.0002508294729 -0.0002132206256 -0.0002398536589 -0.0001366913688 -0.0001507272748 -0.000172315995 -9.832581394e-05 -0.0001207858647 -6.93372802e-05 -8.153199295e-05 -4.518899511e-05 -1.332881447e-05 -1.081324533e-06 -1.330262993e-05 -2.212319524e-05 -1.176009786e-05 9.591702704e-06 -5.201845582e-06 -1.317365382e-05 -3.239846786e-05 -1.919377143e-06 -5.849107392e-05 -2.662544919e-05 -3.391059628e-05 -5.966610902e-05 4.910582646e-06 -9.139139725e-05 -2.778077199e-05 -8.787879356e-06 3.063787543e-05 -1.73394813e-05 -1.740467184e-06 1.911548274e-05 1.858269519e-05 -5.637477896e-06 -1.544909532e-05 4.247879148e-05 -9.170388193e-05 -7.5086868e-05 0.0001179604316 0.000585339969 0.0005500923832 0.0002489863622 -3.97022597e-05 -0.0001658091574 -5.833364394e-05 7.651093422e-05 4.071617966e-05 6.082306722e-05 6.173986028e-05 4.201844706e-05 2.688300487e-05 -6.659977814e-05 -0.0001628587869 8.627678933e-05 5.699958837e-05 0.0002895278329 0.0003014841858 0.0001369653212 4.902498024e-05 6.647026639e-05 -1.829568852e-05 1.086147541e-05 4.25609041e-06 2.446917831e-06  3.8439058e-05 -1.660538299e-05 -2.34511115e-05 -2.266203655e-05 -7.512855497e-05 2.114647804e-05 1.814345765e-05 -3.513159749e-05 1.648714097e-05 1.825961027e-05 4.758914039e-05 -1.370710645e-05 1.371782534e-05 9.938650001e-06 -3.301995966e-05 7.19751016e-05 3.280992979e-05 -2.619833281e-05 -5.759126384e-06 -9.80844902e-06 -3.622886974e-05 -2.97767576e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    11.66982563 
43           NO_ID 5.108725303e-05 5.076219776e-05 -0.0001156649315 -5.323861002e-05 5.818400773e-05 7.337628274e-05 0.0002147114604 1.120798832e-05 -0.0001388918079 1.731943818e-05 -0.0001016543806 -0.0002594658001 -0.0002508243904 -0.000213215752 -0.0002398507365 -0.0001366891581 -0.0001507234835 -0.0001723103267 -9.832072096e-05 -0.0001207814122 -6.933164387e-05 -8.152751637e-05 -4.518384727e-05 -1.332363886e-05 -1.080167545e-06 -1.330072315e-05 -2.211806974e-05 -1.175592159e-05 9.592389964e-06 -5.203511105e-06 -1.317333487e-05 -3.239567272e-05 -1.919182931e-06 -5.849717081e-05 -2.662902205e-05 -3.390832053e-05 -5.966482835e-05 4.907849698e-06 -9.139367175e-05 -2.777696734e-05 -8.784305937e-06 3.063422045e-05 -1.73442316e-05 -1.737122358e-06 1.911791192e-05 1.858052775e-05 -5.641579557e-06 -1.544723169e-05 4.247906929e-05 -9.170280981e-05 -7.508496089e-05 0.0001179573948 0.0005852993253 0.0005500558638 0.0002489697988 -3.970169723e-05 -0.0001658021488 -5.833365483e-05 7.650548941e-05 4.071506454e-05 6.081528927e-05 6.174548695e-05 4.202030808e-05 2.688433189e-05 -6.660137439e-05 -0.0001628571649 8.627446247e-05 5.699479722e-05 0.0002895260348 0.0003014773565 0.0001369605111 4.902612802e-05 6.647194977e-05 -1.829719906e-05 1.08582754e-05 4.253313868e-06 2.444981011e-06 3.843662599e-05 -1.660822719e-05 -2.345252679e-05 -2.266215949e-05 -7.512740208e-05 2.114637217e-05 1.814062474e-05 -3.513301638e-05 1.648913893e-05 1.826140972e-05 4.758761444e-05 -1.370908718e-05 1.371987714e-05 9.943761414e-06 -3.30185751e-05 7.197187504e-05 3.280847778e-05 -2.619557709e-05 -5.757518998e-06 -9.812605125e-06 -3.623284151e-05 -2.977730217e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    11.66982555 
44           NO_ID 5.29295929e-05 4.577795357e-05 -0.0001181048765 -5.004125862e-05 5.831356972e-05 7.595013472e-05 0.0002134002946 1.186504249e-05 -0.0001417019213 1.39260772e-05 -0.000102780889 -0.0002615827091 -0.0002540139409 -0.0002167299395 -0.0002419236507 -0.0001373660981 -0.0001525454808 -0.0001758463176 -0.0001010603847 -0.0001227304168 -7.262100849e-05 -8.48864288e-05 -4.858409883e-05 -1.660703095e-05 -2.54696697e-06 -1.535371303e-05 -2.554692773e-05 -1.406079557e-05 9.08967391e-06 -4.341320652e-06 -1.284173232e-05 -3.338996951e-05 -1.738786109e-06 -5.488210346e-05 -2.441332612e-05 -3.509800757e-05 -6.04351051e-05 6.265453291e-06 -9.045666324e-05 -3.013448529e-05 -1.07608967e-05 3.265600482e-05 -1.496741131e-05 -3.445773069e-06 1.819250315e-05 1.835835204e-05 -5.851827024e-06 -1.370924919e-05 4.465712269e-05 -9.273611249e-05 -7.661942565e-05 0.0001198306997 0.0006122606327 0.0005735037748 0.0002607398649 -3.916113576e-05 -0.0001699477604 -5.847450208e-05 7.968547264e-05 4.13380224e-05 6.589031228e-05 5.808611463e-05 4.131780777e-05 2.575678315e-05 -6.577981652e-05 -0.0001639040412 8.741895274e-05 6.067639704e-05 0.0002908472312 0.0003058329346 0.0001404897956 4.862546746e-05 6.489001724e-05 -1.788328418e-05 1.275961116e-05 5.747725176e-06 2.964231433e-06 3.958766514e-05 -1.422735489e-05 -2.220769853e-05 -2.254554006e-05 -7.520622987e-05 2.200483913e-05 2.010468939e-05 -3.462426452e-05 1.520356441e-05 1.71849524e-05 4.792266473e-05 -1.321114929e-05 1.22555112e-05 7.078361417e-06 -3.385076378e-05 7.38184482e-05 3.403326766e-05 -2.726529507e-05 -6.279516555e-06 -7.312398917e-06 -3.402436011e-05 -2.955515389e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    11.38136241 
45           NO_ID 6.02989524e-05 2.584097681e-05 -0.0001278646568 -3.725185303e-05 5.883181767e-05 8.624554261e-05 0.0002081556313 1.449325914e-05 -0.0001529423748 3.526332596e-07 -0.0001072869224 -0.0002700503451 -0.0002667721428 -0.0002307866898 -0.0002502153074 -0.0001400738581 -0.0001598334698 -0.0001899902814 -0.0001120190397 -0.0001305264353 -8.577846696e-05 -9.832207849e-05 -6.218510507e-05 -2.974059933e-05 -8.414164669e-06 -2.356567255e-05 -3.926235968e-05 -2.328029145e-05 7.078809696e-06 -8.925588415e-07 -1.151532213e-05 -3.736715665e-05 -1.01719882e-06 -4.042183406e-05 -1.55505424e-05 -3.985675572e-05 -6.35162121e-05 1.169586766e-05 -8.670862918e-05 -3.956455708e-05 -1.866725977e-05 4.074314229e-05 -5.460130156e-06 -1.028037591e-05 1.44908681e-05 1.746964922e-05 -6.692816892e-06 -6.75731918e-06 5.336933625e-05 -9.686932323e-05 -8.27572847e-05 0.0001273239195 0.0007201058624 0.0006672954188 0.0003078201295 -3.699888988e-05 -0.000186530207 -5.903789111e-05 9.240540557e-05 4.382985383e-05 8.619040433e-05 4.344862535e-05 3.850780653e-05 2.124658819e-05 -6.249358506e-05 -0.0001680915462 9.199691382e-05 7.540279631e-05 0.0002961320169 0.0003232552473 0.0001546069337 4.702282524e-05 5.856228713e-05 -1.622762468e-05 2.036495419e-05 1.172537041e-05 5.041233122e-06 4.41918217e-05 -4.703865688e-06 -1.72283855e-05 -2.207906235e-05 -7.552154103e-05 2.543870696e-05 2.796094801e-05 -3.258925705e-05 1.006126633e-05 1.287912314e-05 4.926286588e-05 -1.121939773e-05 6.398047456e-06 -4.383238573e-06 -3.717951848e-05 8.120474083e-05 3.893242717e-05 -3.154416698e-05 -8.367506782e-06 2.688425915e-06 -2.519043451e-05 -2.866656075e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    10.69886573 
46           NO_ID 6.323580733e-05 1.789564472e-05 -0.000131754148 -3.215498825e-05 5.90383511e-05 9.034849341e-05 0.0002060655154 1.554066238e-05 -0.0001574219475 -5.056688373e-06 -0.0001090826777 -0.0002734248878 -0.0002718565722 -0.0002363886199 -0.0002535197184 -0.0001411529611 -0.0001627378968 -0.000195626968 -0.0001163863093 -0.0001336333234 -9.102200906e-05 -0.000103676486 -6.76054109e-05 -3.497462069e-05 -1.075237445e-05 -2.683832247e-05 -4.472826671e-05 -2.69544672e-05 6.277435237e-06 4.818500377e-07 -1.098671794e-05 -3.895215486e-05 -7.296301121e-07 -3.465909261e-05 -1.201852444e-05 -4.175322351e-05 -6.47441023e-05 1.38600095e-05 -8.52149536e-05 -4.332265205e-05 -2.181812265e-05 4.396604783e-05 -1.671265526e-06 -1.300411833e-05 1.301568357e-05 1.711548123e-05 -7.027970204e-06 -3.986819257e-06 5.684134863e-05 -9.851650034e-05 -8.52033591e-05 0.0001303101356 0.0007630846036 0.0007046734912 0.0003265826702 -3.613718644e-05 -0.0001931386837 -5.926241426e-05 9.747458394e-05 4.482290451e-05  9.4280446e-05 3.76152578e-05 3.738795806e-05 1.944917441e-05 -6.118394816e-05 -0.0001697603608 9.382133392e-05 8.127159649e-05 0.0002982381224 0.0003301984294 0.0001602329297 4.638413639e-05 5.604054486e-05 -1.556780726e-05 2.339585385e-05 1.410759601e-05 5.868964847e-06 4.602668128e-05 -9.085417881e-07 -1.524401766e-05 -2.189316052e-05 -7.56471996e-05 2.680718026e-05 3.109184316e-05 -3.177826097e-05 8.011945291e-06 1.116315368e-05 4.979696607e-05 -1.042564009e-05 4.063716869e-06 -8.95094306e-06 -3.850610183e-05  8.4148344e-05 4.088485205e-05 -3.324939334e-05 -9.199617686e-06 6.673978761e-06 -2.166991717e-05 -2.831243647e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    10.63703828 
